-1,-0.5058594,-0.3154297,0.072753906,0.34033203,0.5102539,0.45996094,0.41796875,0.92822266,4.8564453,6.5908203,0.4975586,-3.2612305,-7.366699,-3.9399414,-3.1367188,-1.300293,0.041015625,1.3164062,1.8173828,1.1240234,-0.028320312,-0.03857422,-0.12939453,-0.28857422,-0.28271484,-0.16064453,-0.056152344,-0.022949219,-0.04736328,-0.06591797,-0.15722656,-0.15136719,-0.04296875,0.26660156,0.60839844,0.7324219,0.7734375,0.57470703,0.2709961,0.03173828,0,0,0,0
-1,-0.29345703,-0.06640625,0.25878906,0.115722656,0.12158203,0.40185547,0.28271484,0.234375,2.0483398,8.415039,1.449707,-1.4077148,-5.7871094,-4.2714844,-2.8051758,-1.2861328,-0.008300781,1.3139648,1.675293,0.86621094,-0.38867188,-0.7871094,-0.6459961,-0.3408203,-0.067871094,-0.0009765625,0.13232422,-0.022949219,-0.16308594,-0.15771484,0.0073242188,0.15966797,0.41015625,0.6044922,0.7998047,0.9995117,0.93359375,0.64941406,0.23388672,0,0,0,0,0
-1,-0.78027344,-0.6230469,-0.27441406,0.09863281,0.21484375,0.19580078,0.21386719,0.088378906,-0.3232422,2.340332,8.493164,0.07373047,-1.5732422,-5.35791,-4.5634766,-3.2060547,-1.753418,-0.59814453,0.59716797,1.7880859,1.7705078,0.50390625,-0.026855469,0.010253906,-0.12792969,-0.2939453,-0.33007812,-0.2602539,-0.22509766,-0.41552734,-0.40429688,-0.40722656,-0.29589844,-0.17578125,-0.04638672,0.31201172,0.82666016,1.1523438,1.2719727,1.199707,0.8203125,0,0,0
-1,-0.24658203,-0.25390625,-0.041503906,-0.06298828,0.02734375,0.03955078,0.20654297,0.27148438,2.0336914,6.7578125,1.7060547,-1.15625,-5.4257812,-4.9067383,-2.9379883,-1.5229492,-0.3935547,0.16259766,0.76416016,0.78515625,-0.001953125,-0.28125,-0.109375,0.09863281,0.21191406,0.3149414,0.38085938,0.30517578,0.2368164,0.3046875,0.40234375,0.28759766,0.31103516,0.5517578,0.80908203,0.7290039,0.3803711,0.034179688,-0.36767578,-0.7060547,-0.8354492,0,0,0
-1,-0.20214844,0.0087890625,0.0009765625,-0.08642578,-0.087402344,-0.061523438,-0.0068359375,0.5336914,4.524414,4.748047,0.5361328,-2.7480469,-5.786133,-3.0336914,-1.1884766,-0.19482422,0.7451172,1.6777344,1.5517578,0.55566406,-0.034179688,-0.17529297,-0.05908203,0.18554688,0.20507812,0.024414062,-0.19921875,-0.50439453,-0.60791016,-0.6020508,-0.5253906,-0.1459961,0.39892578,0.6928711,0.9243164,0.97802734,0.7553711,0.5209961,0.23144531,-0.11425781,0,0,0,0
-1,-0.37353516,-0.28808594,-0.087402344,0.25683594,0.09033203,0.18164062,0.27392578,0.11621094,0.30859375,4.798828,5.043457,0.09423828,-3.6621094,-6.5893555,-3.7856445,-2.2890625,-0.80566406,0.32861328,1.4970703,1.6484375,0.57128906,-0.20263672,-0.20019531,0.09326172,0.24951172,0.26904297,0.13232422,-0.05029297,-0.3076172,-0.5551758,-0.60595703,-0.48828125,-0.26123047,0.1328125,0.60253906,1.0263672,1.0415039,0.67626953,0.125,-0.26171875,0,0,0,0
-1,-0.18310547,0.036132812,0.23095703,0.14111328,0.08984375,0.15527344,0.14160156,-0.18457031,0.024902344,5.7851562,2.8105469,-0.036621094,-3.8710938,-4.574707,-2.8461914,-1.8154297,-0.7373047,0.3149414,1.5986328,1.6547852,0.18457031,-0.62109375,-0.765625,-0.53515625,-0.27246094,-0.1977539,-0.29785156,-0.4428711,-0.45703125,-0.30615234,-0.08154297,0.21386719,0.38232422,0.51123047,0.7626953,1.0600586,1.199707,1.0473633,0.6069336,0.041503906,-0.5800781,0,0,0
-1,-0.07714844,0.015136719,0.08105469,0.08496094,0.043945312,0.25048828,0.19824219,-0.083984375,0.7685547,6.6450195,2.2939453,0.16894531,-3.8256836,-4.5825195,-2.840332,-1.4428711,-0.5136719,0.05419922,0.96240234,1.034668,0.18359375,-0.4453125,-0.111328125,0.1665039,0.26953125,0.09667969,0.020507812,0.009277344,-0.19189453,-0.34472656,-0.23144531,-0.08935547,0.1743164,0.54248047,0.7451172,0.80859375,0.6743164,0.49853516,0.34423828,-0.018554688,0,0,0,0
-1,-0.6113281,-0.37060547,-0.013671875,0.30566406,0.3100586,0.25683594,0.095214844,-0.022949219,0.95654297,7.3583984,3.7524414,-0.44580078,-3.4511719,-5.236328,-3.418457,-1.7714844,-0.29101562,0.9213867,1.8925781,1.4672852,0.20166016,-0.4033203,-0.4663086,-0.47802734,-0.51171875,-0.40771484,-0.3310547,-0.24609375,-0.2783203,-0.37158203,-0.30566406,-0.11376953,0.21191406,0.5131836,0.73583984,0.9682617,0.9760742,0.7661133,0.33496094,-0.08251953,0,0,0,0
-1,-0.29638672,0.10498047,0.49951172,0.4169922,0.32958984,0.40771484,0.16357422,-0.17480469,1.4067383,7.625,0.9848633,-2.597168,-5.4433594,-3.4262695,-2.34375,-0.8833008,0.27246094,1.2700195,1.1987305,0.53759766,-0.04638672,-0.21582031,-0.056152344,-0.0029296875,-0.12207031,-0.15478516,-0.22998047,-0.38378906,-0.39111328,-0.2421875,-0.018066406,0.31982422,0.49560547,0.5908203,0.67529297,0.5253906,0.22705078,-0.044921875,0,0,0,0,0,0
